Catégorie	Score	Nom	URL	Année	Niveau IA déclaré	Région	Description	Signaux détectés
C - Indéterminé	0	Lucky cart	www.luckycart.com/	2010	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Lucky cart est une MarTech française qui cumule une triple expertise en grande distribution, retail media et data science. Cette combinaison lui permet de relever les challenges business de ses partenaires, marques et enseignes de distribution.	-
C - Indéterminé	0	Huwise	https://hub.huwise.com/pages/home/	2011	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Solution de Data Product Market Place déployée chez 350 clients dans 25 pays. Permet un accès unique, simple et sécurisé à tout type d'actifs data, rendus consommables à l’échelle grâce à une expérience self-service fondée sur l’IA.	-
C - Indéterminé	0	Justice.cool	www.justice.cool	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Justice.cool favorise l'accès à la Justice en industrialisant les processus contentieux.	-
C - Indéterminé	0	Mago	https://www.mago.studio/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	An AI-native software that transforms and stylizes any video content	-
C - Indéterminé	0	Kayrros	www.kayrros.com	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Kayrros est un leader mondial de l’intelligence géospatiale appliquée à l’énergie et à l’environnement. Grâce à l’IA et aux données satellitaires, Kayrros fournit des insights exploitables pour aider entreprises, gouvernements et investisseurs à prendre des décisions plus rapides et éclairées.	-
C - Indéterminé	0	Purecontrol	www.purecontrol.com	2017	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Purecontrol utilise l’IA pour optimiser en temps réel les installations industrielles, réduire les consommations d’énergie et les émissions carbone, tout en s’intégrant facilement dans des environnements complexes comme l’eau, l’industrie et les ENR.	-
C - Indéterminé	0	Klark AI	https://klark.ai/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AI-driven customer service tool enhancing efficiency by automating simple ticket responses and integrating seamlessly with CRM systems	-
C - Indéterminé	0	PowerZ	https://powerz.tech/fr-fr/	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	PowerZ est un studio de jeu vidéo développant et éditant un jeu vidéo éducatif s'adressant aux enfants à partir de 6 ans.	-
C - Indéterminé	0	quobly	https://quobly.io/	2022	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Quobly is a pioneer in the development of a fault-tolerant quantum computer based on semiconductor qubits. With a breakthrough method, Quobly addresses both techno-scientific challenges as well as industrial production, paving the way for mass production of the millions of qubits essential for practical, large-scale quantum computers. Based in Grenoble, the startup is the result of 15 years of collaborative research between internationally recognized RTOs, CEA Leti and CNRS. Founded in 2022, Quobly has brought together a team of experts from the semiconductor industry and distinguished researchers in quantum technologies. In 2023, Quobly made headlines with a seed round of 19 million euros, establishing a new record for seed funding of a European startup in the quantum sector.	-
C - Indéterminé	0	Kermap	https://kermap.com/	2017	L'IA est indispensable au fonctionnement de mon produit	Bretagne	KERMAP est une entreprise spécialisée dans le traitement de l'image satellite et la production d'information géographique. Nous proposons des services d'aide à la décision et des solutions de suivi des territoires qui combinent expertises thématiques pointues, intelligence artificielle et ergonomie d’utilisation.	-
C - Indéterminé	0	Keypup	www.keypup.io	2019	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Keypup.io est une plateforme d'analytique d'ingénierie pilotée par l'IA. Elle transforme les données de développement en métriques actionnables. Son IA contextualise ces insights pour prédire les risques, identifier les blocages et guider l'amélioration continue de l'équipe.	-
C - Indéterminé	0	Lili.ai	www.lili.ai	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Lili.ai analyse automatiquement les emails et documents de grands projets (construction, énergie) pour reconstituer la chronologie, détecter les signaux faibles, anticiper risques/retards plusieurs mois en avance et sécuriser la gestion des réclamations.	-
C - Indéterminé	0	MISTRAL AI	https://mistral.ai/fr/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Fast, open-source and secure language models. Facilitated specialisation of models on business use-cases, leveraging private data and usage feedback.	-
C - Indéterminé	0	The Marshmallow Project	https://www.marshmallow.kids/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Uses AI to develop educational content for children via digital platforms	-
C - Indéterminé	0	Kraaft	https://www.kraaft.co/	2019	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	WhatsApp for construction	-
C - Indéterminé	0	Outmind ai	https://en.outmind.ai/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Helps people better access their company's data	-
C - Indéterminé	0	Scortex	http://scortex.io/	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Scortex permet aux fabricants de maîtriser leur qualité grâce à sa solution d'intelligence de la qualité.	-
C - Indéterminé	0	Theremia	https://theremia.health/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Leverage AI for inclusive healthcare	-
C - Indéterminé	0	Lithosquare	https://www.lithosquare.com	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Strategic mineral exploration by combining foundational AI and deep geology expertise	-
C - Indéterminé	0	Nano Corp	https://nanocorp.ai	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Cybersecurity through Observability	-
C - Indéterminé	0	Manabou	www.manabou.fr	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Créer, Adapter, Moderniser vos contenus e-learning grâce à l’IA.
Manabou est une plateforme de formation adaptative qui combine LMS et outil auteur IA pour créer, structurer et personnaliser des parcours à grande échelle, à partir de contenus existants ou de zéro, avec un impact mesurable.	-
C - Indéterminé	0	Polar Analytics	https://www.polaranalytics.com/	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Data-platform centralising e-commerce and marketing metrics into one dashboard for rapid insight	-
C - Indéterminé	0	Quivr	www.quivr.com/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Quivr is an AI-powered customer support tool that helps teams draft responses, automate replies, and resolve tickets directly inside platforms like Zendesk or other helpdesk solutions.	-
C - Indéterminé	0	Loumo Correction	https://www.loumo-correction.com/	2024	L'IA est indispensable au fonctionnement de mon produit	Hauts-de-France	Services de correction et d’examens dans l’enseignement supérieur, combinant expertise pédagogique et IA.	-
C - Indéterminé	0	Qualisteo	https://qualisteo.com/en/	2010	J'ai intégré l'IA pour améliorer mon produit	Provence-Alpes-Côte d'Azur	Qualisteo propose un système de mesure non-intrusif unique qui permet de mesurer les consommations électriques du site, et un logiciel de traitement de la donnée qui permet d'identifier les usages de consommations.	-
C - Indéterminé	0	Sensewaves	http://www.sensewaves.io	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Provider of an Internet-Of-Things analytics platform created to analyse and optimize electricity and energy usage	-
C - Indéterminé	0	Outsight	www.outsight.ai	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Outsight fournit une IA 3D qui suit et numérise anonymement les flux de personnes et de véhicules à grande échelle (&gt;280M de personnes actuellement). Les opérateurs d’aéroports, gares, stades ou sites industriels optimisent opérations, sécurité et expérience grâce à cette intelligence en temps réel.	-
C - Indéterminé	0	Orakl Oncology	http://orakl-oncology.com	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Tumor avatars to transform oncology drug development	-
C - Indéterminé	0	Navya Mobility	http://navya.tech	2014	J'ai intégré l'IA pour améliorer mon produit	Auvergne-Rhône-Alpes	Develops driverless automated electric vehicles	-
C - Indéterminé	0	MESETYS SAS	www.mesetys.tech	2019	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Mesetys garantit le meilleur plan.
Grâce à l’IA, nous générons en 30 secondes des plans optimisés et scorés, basés sur 160 règles d’habitabilité créées par nos architectes. Architectes, promoteurs et constructeurs gagnent du temps, réduisent les coûts et améliorent la qualité de leurs projets.	-
C - Indéterminé	0	RAMDAM	http://ramd.am	2023	J'ai intégré l'IA pour améliorer mon produit	Nouvelle-Aquitaine	Creator ads delivered in 7 days or less!	-
C - Indéterminé	0	Pictia	https://www.pictia.io	2019	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Sécurisez vos droits d'auteur et monétisez vos images en licences et NFTs	-
C - Indéterminé	0	Milvue	https://www.milvue.com/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Thanks to their cooperation with providers and manufacturers from the healthcare community, Milvue responds to new challenges in medical imaging by creating a dedicated AI solution integrated into radiologists’ daily routine. This scalable solution helps them make faster diagnoses, better manage patients’ workflows, and focus even more efficiently on patients. They offer more than technical innovation: they are engaged in a medical, social, and societal revolution that puts practitioners back at the center of healthcare strategies.	-
C - Indéterminé	0	Replico	https://replico.tech	2025	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AI-powered 3D anatomical models from MRI scans	-
C - Indéterminé	0	Synaplus	http://www.synaplus.com	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Synaplus est une startup qui met l'Intelligence Artificielle au service de la performance opérationnelle des entreprises	-
C - Indéterminé	0	Netwave	www.netwave.ai	2011	L'IA est indispensable au fonctionnement de mon produit	Occitanie	Netwave propose une IA inductive brevetée pour le e-commerce. Cette technologie analyse en temps réel 232 marqueurs pour individualiser au cas par les recommandations produits et les contenus, améliorant les performances commerciales des sites.	-
